Order Date,Ship_mod,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
11/9/2022,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,12.7,2,0,5.842
5/17/2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,5.47,1,0,2.3521
10/9/2024,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Art,79.36,4,0,23.808
2/1/2023,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,22.14,3,0,6.4206
12/9/2023,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,11.277,3,0.7,-8.6457
5/24/2021,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Art,4.448,2,0.2,0.3336
11/11/2021,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,44.76,3,0.2,14.547
10/15/2024,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,38.28,6,0,17.6088
6/9/2024,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Technology,Phones,149.95,5,0,44.985
8/18/2023,First Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Art,12.84,3,0,3.4668
7/7/2022,First Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,44.67,3,0,12.0609
10/19/2021,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,7.872,3,0.2,0.8856
5/29/2024,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,7.872,3,0.2,0.8856
2/22/2024,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,88.04,4,0,22.8904
12/20/2021,First Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,40.635,7,0.7,-32.508
5/12/2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,5.728,8,0.8,-9.1648
6/23/2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,42.24,10,0.2,13.2
11/29/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,53.82,9,0,24.219
9/15/2024,Second Class,Home Office,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Art,79.36,4,0,20.6336
7/1/2021,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,13.48,2,0,6.74
1/12/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,29.8,5,0.2,9.3125
5/19/2021,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,414,8,0,124.2
10/10/2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,41.328,7,0.2,14.9814
7/30/2023,First Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,39.92,4,0,11.1776
12/13/2024,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,8.94,3,0,4.1124
3/4/2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,84.784,2,0.2,-20.1362
8/9/2021,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,53.316,2,0.4,-19.5492
10/21/2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,56.52,3,0,15.8256
5/10/2021,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,22.77,3,0,9.7911
9/8/2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Chairs,287.968,4,0.2,-3.5996
9/12/2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Copiers,2799.96,5,0.2,944.9865
6/7/2024,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,48.94,1,0,24.47
5/12/2022,Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Bookcases,257.499,3,0.15,24.2352
3/30/2022,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Storage,2591.56,4,0,621.9744
4/15/2021,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Appliances,41.95,5,0,10.4875
8/30/2022,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Furnishings,79.12,5,0.2,13.846
11/26/2022,Second Class,Consumer,United States,Woonsocket,Rhode Island,2895,East,Furniture,Furnishings,52.96,2,0,20.1248
1/8/2024,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Supplies,286.344,3,0.2,-64.4274
1/7/2024,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Furniture,Furnishings,63.552,3,0.2,14.2992
7/24/2021,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Supplies,41.376,3,0.2,4.6548
2/21/2022,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Art,172.704,6,0.2,10.794
1/18/2023,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Bookcases,512.94,3,0,97.4586
5/5/2022,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Chairs,860.93,7,0,189.4046
2/7/2021,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Technology,Phones,769.95,5,0,223.2855
5/20/2024,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Office Supplies,Art,14.98,1,0,4.494
12/5/2023,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Furnishings,373.08,6,0,82.0776
1/30/2023,Second Class,Corporate,United States,Port Saint Lucie,Florida,34952,South,Furniture,Bookcases,231.92,5,0.2,5.798
4/9/2022,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,63.47,11,0,19.041
5/16/2024,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,345,5,0,58.65
2/21/2021,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,637.896,3,0.3,-127.5792
10/15/2022,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,287.91,3,0.4,33.5895
3/16/2024,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Envelopes,36.6,3,0.2,11.895
10/24/2024,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Art,1.78,1,0,0.4984
1/3/2022,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,25.92,4,0,12.4416
8/9/2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Technology,Accessories,101.94,6,0,21.4074
10/5/2021,Standard Class,Corporate,United States,Louisville,Colorado,80027,West,Office Supplies,Art,6.848,2,0.2,0.5992
6/19/2021,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,474.43,11,0,199.2606
5/31/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,8.448,2,0.2,2.64
7/17/2024,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,39.296,4,0.2,3.9296
10/5/2023,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,17.12,4,0,4.9648
12/16/2022,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,542.94,3,0,152.0232
2/18/2022,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,8.64,3,0,4.2336
7/26/2021,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,193.8,5,0,94.962
1/31/2022,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,21.4,5,0,9.63
8/12/2021,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,97.88,2,0,48.94
10/1/2021,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,251.91,9,0,47.8629
10/2/2023,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,25.86,3,0,6.7236
7/13/2021,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,Chairs,170.058,3,0.3,-4.8588
3/11/2021,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Technology,Phones,82.782,3,0.4,-15.1767
3/4/2023,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,Chairs,853.93,5,0.3,0
2/23/2022,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,556.665,5,0.15,6.549
10/27/2022,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,95.84,4,0.2,34.742
7/24/2021,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Paper,29.664,4,0.2,10.0116
11/3/2021,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Art,9.184,7,0.2,2.87
10/7/2022,First Class,Corporate,United States,Bedford,Texas,76021,Central,Technology,Phones,153.584,2,0.2,13.4386
10/6/2023,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Binders,12.864,8,0.8,-22.512
8/29/2022,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Machines,479.97,3,0,239.985
3/3/2023,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Chairs,232.88,4,0,60.5488
2/2/2023,Standard Class,Home Office,United States,Covington,Washington,98042,West,Office Supplies,Appliances,236.88,6,0,66.3264
1/28/2022,Standard Class,Home Office,United States,Covington,Washington,98042,West,Office Supplies,Paper,29.9,5,0,14.651
2/13/2022,Standard Class,Home Office,United States,Covington,Washington,98042,West,Technology,Accessories,100,4,0,21
9/14/2022,Same Day,Corporate,United States,Lorain,Ohio,44052,East,Office Supplies,Binders,18.693,3,0.7,-14.3313
2/16/2021,Same Day,Corporate,United States,Lorain,Ohio,44052,East,Technology,Accessories,383.952,6,0.2,76.7904
9/29/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,24.816,2,0.2,1.551
6/17/2023,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,24.9,5,0,8.217
3/24/2022,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,21.12,4,0,9.504
7/1/2022,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Machines,767.952,6,0.2,287.982
4/26/2022,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,14.352,3,0.2,4.6644
8/10/2023,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,191.976,3,0.2,19.1976
1/15/2024,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,274.77,9,0,126.3942
6/8/2021,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,70.56,6,0,23.9904
8/27/2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,204.85,5,0,57.358
1/21/2021,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Binders,9.156,3,0.8,-13.734
10/23/2022,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,23.992,2,0.8,-62.3792
12/29/2021,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,80.88,3,0,39.6312
5/6/2022,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,599.9,10,0,191.968
10/30/2022,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,276.69,3,0,49.8042
4/18/2022,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,172.764,2,0.1,32.6332
7/30/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,4.224,3,0.2,1.4784
1/23/2024,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,409.272,2,0.4,-81.8544
3/29/2024,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,55.44,11,0.2,18.018
1/9/2021,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,20.928,4,0.2,6.8016
7/7/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,1801.632,6,0.2,-337.806
5/22/2024,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,67.176,1,0.4,-20.1528
2/14/2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,646.2,5,0.2,-8.0775
10/27/2021,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Phones,72.744,7,0.2,-15.4581
5/18/2023,Standard Class,Consumer,United States,Oakland,California,94601,West,Furniture,Chairs,572.16,3,0.2,35.76
7/31/2021,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,68.112,3,0.2,17.8794
2/1/2021,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,25.032,3,0.2,7.8225
7/13/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,39.992,1,0.2,7.4985
1/23/2023,First Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Art,20.016,9,0.2,1.7514
1/11/2024,First Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Supplies,3.104,1,0.2,0.3492
5/19/2022,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Fasteners,7.52,5,0.2,1.41
6/2/2024,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,10.272,3,0.2,0.8988
9/8/2022,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,47.808,12,0.2,15.5376
12/15/2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Technology,Phones,978.84,9,0.2,110.1195
5/27/2021,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,13.14,9,0.8,-21.681
5/22/2021,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,10.024,4,0.8,-16.5396
2/18/2024,First Class,Consumer,United States,Dallas,Texas,75081,Central,Furniture,Bookcases,156.3728,2,0.32,-52.8908
5/3/2024,Second Class,Home Office,United States,Indianapolis,Indiana,46203,Central,Technology,Copiers,999.98,2,0,449.991
10/8/2024,First Class,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,Technology,Phones,821.94,6,0,213.7044
4/20/2022,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,Furnishings,220.064,4,0.2,55.016
2/2/2021,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,Furnishings,339.136,4,0.2,0
12/2/2024,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,7.04,2,0,3.3088
5/29/2023,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,5.04,4,0,0.2016
12/28/2021,Second Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,116.28,3,0,56.9772
1/21/2024,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,47.976,3,0.2,4.7976
8/13/2024,Standard Class,Corporate,United States,Tigard,Oregon,97224,West,Office Supplies,Paper,60.048,9,0.2,22.518
2/21/2022,Standard Class,Corporate,United States,Tigard,Oregon,97224,West,Office Supplies,Binders,5.022,1,0.7,-3.5154
1/30/2024,Standard Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Binders,182.994,3,0.8,-320.2395
2/25/2024,Standard Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Paper,10.272,3,0.2,3.21
1/3/2023,First Class,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,7.857,3,0.7,-6.0237
7/13/2023,Second Class,Corporate,United States,Sacramento,California,95823,West,Technology,Phones,302.384,2,0.2,30.2384
1/29/2022,Second Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,20.952,3,0.2,7.0713
9/19/2024,Second Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,11.784,3,0.2,3.9771
12/7/2024,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Bookcases,638.82,9,0,172.4814
12/4/2024,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Labels,20.7,2,0,9.936
12/13/2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Supplies,10.95,3,0,3.285
3/3/2021,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,14.352,3,0.2,4.6644
6/20/2022,First Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Storage,221.024,2,0.2,-55.256
